date,open,high,low,close,volume,dividend,split
1999-03-10,44.98482359810953,44.98482359810953,44.23727520987115,44.89687672890501,5232000.0,0,0
1999-03-11,45.24866420572307,45.51250481333662,44.23727520987115,45.11674390191629,9688600.0,0,0
1999-03-12,44.98482359810953,44.98482359810953,43.670017903502035,44.017408036859855,8743600.0,0,0
1999-03-15,44.36919551367792,45.336611074927596,43.889885076513316,45.292637640325324,6369000.0,0,0
1999-03-16,45.46853137873437,45.86429229015468,44.98482359810953,45.68839855174566,4905800.0,0,0
1999-03-17,45.68839855174566,45.73237198634791,45.20469077112082,45.336611074927596,3965000.0,0,0
1999-03-18,45.292637640325324,46.26005320157501,45.292637640325324,46.21607976697274,4848400.0,0,0
1999-03-19,46.831707851404346,46.831707851404346,45.02879703271179,45.02879703271179,7160400.0,0,0
1999-03-22,45.24866420572307,45.336611074927596,44.41316894828018,44.501115817484695,5024800.0,0,0
1999-03-23,44.23727520987115,44.41316894828018,42.847714676439814,42.931264202184096,10962400.0,0,0
1999-03-24,43.31383308322374,44.41316894828018,42.65423156418989,44.36919551367792,8447000.0,0,0
1999-03-25,45.072770467314044,45.996212593961445,44.76495642509824,45.996212593961445,8133800.0,0,0
1999-03-26,45.64442511714339,46.12813289776823,45.336611074927596,45.51250481333662,8256200.0,0,0
1999-03-29,46.08415946316597,47.183495328222406,45.77634542095017,47.183495328222406,5113800.0,0,0
1999-03-30,47.095548459017884,47.49130937043822,46.65581411299532,46.831707851404346,4940600.0,0,0
1999-03-31,47.623229674244975,47.66720310884725,45.996212593961445,46.12813289776823,8256600.0,0,0
1999-04-01,47.49130937043822,47.53528280504047,46.348000070779534,47.095548459017884,8715800.0,0,0
1999-04-05,47.88707028185853,48.89845927771046,47.57925623964272,48.810512408505936,5697200.0,0,0
1999-04-06,48.766538973903685,49.42614049293755,48.32680462788111,48.89845927771046,7522400.0,0,0
1999-04-07,49.382167058335284,49.47011392753981,47.359389066631444,48.41475149708562,11923600.0,0,0
1999-04-08,48.32680462788111,49.03037958151723,47.31541563202918,48.766538973903685,7952400.0,0,0
1999-04-09,48.722565539301435,49.20627331992626,48.5466718008924,49.07435301611948,4946800.0,0,0
1999-04-12,47.93104371646079,49.07435301611948,47.88707028185853,48.766538973903685,10934000.0,0,0
1999-04-13,49.07435301611948,49.162299885324,47.7111765434495,48.10693745486982,9962200.0,0,0
1999-04-14,48.722565539301435,48.766538973903685,46.172106332370475,46.435946939984035,21253800.0,0,0
1999-04-15,46.61184067839306,47.139521893620156,44.98482359810953,47.095548459017884,17650600.0,0,0
1999-04-16,46.963628155211104,46.963628155211104,45.46853137873437,45.68839855174566,17274000.0,0,0
1999-04-19,45.996212593961445,46.391973505381785,43.1027605971329,43.5600843169964,19460600.0,0,0
1999-04-20,43.37099854820667,44.89687672890501,42.957648262945455,44.54508925208695,17413600.0,0,0
1999-04-21,44.98482359810953,46.7877344168021,44.36919551367792,46.74376098219983,10940400.0,0,0
1999-04-22,47.183495328222406,48.15091088947207,46.8756812860066,48.018990585665314,13630600.0,0,0
1999-04-23,47.755149978051755,48.986406146914966,47.27144219742693,48.634618670096906,7064400.0,0,0
1999-04-26,48.986406146914966,50.12971544657367,48.810512408505936,49.77792796975561,5421000.0,0,0
1999-04-27,50.12971544657367,50.39355605418722,48.37077806248337,48.986406146914966,16482800.0,0,0
1999-04-28,48.590645235494655,48.766538973903685,47.095548459017884,47.31541563202918,7676800.0,0,0
1999-04-29,47.095548459017884,47.4033625012337,45.95223915935921,46.963628155211104,19148200.0,0,0
1999-04-30,47.623229674244975,47.84309684725627,45.556478247938884,47.22746876282467,15295200.0,0,0
1999-05-03,47.095548459017884,47.31541563202918,46.21607976697274,47.00760158981338,11109800.0,0,0
1999-05-04,47.095548459017884,47.84309684725627,45.996212593961445,46.26005320157501,15428400.0,0,0
1999-05-05,46.304026636177255,47.66720310884725,44.89687672890501,47.66720310884725,12642600.0,0,0
1999-05-06,47.22746876282467,47.623229674244975,45.46853137873437,45.90826572475694,15173400.0,0,0
1999-05-07,46.348000070779534,46.74376098219983,45.336611074927596,46.567867243790815,16430400.0,0,0
1999-05-10,46.8756812860066,47.359389066631444,46.348000070779534,47.051575024415634,10604200.0,0,0
1999-05-11,47.44733593583596,48.06296402026757,47.183495328222406,47.799123412654026,8800800.0,0,0
1999-05-12,48.018990585665314,48.942432712312716,46.61184067839306,48.766538973903685,12507400.0,0,0
1999-05-13,49.162299885324,49.25024675452853,47.66720310884725,47.88707028185853,9864000.0,0,0
1999-05-14,46.963628155211104,47.49130937043822,46.61184067839306,46.963628155211104,12205400.0,0,0
1999-05-17,46.567867243790815,47.97501715106304,46.08415946316597,47.799123412654026,9906800.0,0,0
1999-05-18,47.755149978051755,48.06296402026757,47.051575024415634,47.623229674244975,9267800.0,0,0
1999-05-19,47.799123412654026,48.28283119327886,47.051575024415634,48.28283119327886,7985600.0,0,0
1999-05-20,48.37077806248337,48.37077806248337,46.8756812860066,46.91965472060886,5997200.0,0,0
1999-05-21,47.095548459017884,47.22746876282467,46.26005320157501,46.523893809188536,10958600.0,0,0
